"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
223,"B_p100","offindex",1,2,0.722703837731736,0.186679469785525,0.02656184684818,0.0379975710201707,0.156666666666667,0.0166666666666667
224,"B_p100","offindex",1,3,0.824053363909299,0.653129070720219,0.272583275331262,0.272583275331262,0.536666666666667,0.176666666666667
225,"B_p100","offindex",1,1,0.61011385529058,0.46510346789999,0.356313201898967,0.193683387442043,0.433333333333333,0.146666666666667
226,"B_p100","offindex",1,2,0.714754504964654,0.501928257616727,0.875613519571942,0.447385163305349,0.483333333333333,0.396666666666667
227,"B_p100","offindex",1,2,0.710963801358626,0.650320615733228,0.70434792485106,0.203815681878257,0.536666666666667,0.146666666666667
228,"B_p100","offindex",1,1,0.627930616343838,0.308739128923358,0.395475489357748,0.481303163576989,0.316666666666667,0.466666666666667
229,"B_p100","offindex",1,1,0.636078701897443,0.655750210049966,0.316875286394597,0.724706534034049,0.586666666666667,0.646666666666667
230,"B_p100","offindex",1,2,0.67807835744081,0.823407187142197,0.687888254185069,0.832278937053114,0.796666666666667,0.83
231,"B_p100","offindex",1,1,0.662180236751796,0.499506187147283,0.0315584060105033,0.302261786538227,0.406666666666667,0.203333333333333
232,"B_p100","offindex",1,1,0.568518516887742,0.879222061299752,0.295456009166735,0.983418628430656,0.88,0.966666666666667
233,"B_p100","offindex",1,1,0.606453337790731,0.244120724209731,0.339697919009041,0.991208153473032,0.2,0.983333333333333
234,"B_p100","offindex",1,1,0.637714112569759,0.185777980166856,0.634452853640799,0.142952074762202,0.156666666666667,0.0833333333333333
235,"B_p100","offindex",1,1,0.495235540649012,0.31319374695101,0.0735228499869753,0.0761667659387015,0.246666666666667,0.0233333333333333
236,"B_p100","offindex",1,3,0.800803191336611,0.513456546130031,0.412544998806607,0.412544998806607,0.503333333333333,0.44
237,"B_p100","offindex",1,1,0.607239983855874,0.281198107045433,0.739727418783401,0.291538220138116,0.326666666666667,0.286666666666667
238,"B_p100","offindex",1,1,0.587961169285412,0.981424037273692,0.964547330142337,0.868143680692898,0.966666666666667,0.82
239,"B_p100","offindex",1,1,0.619927749891731,0.104086431041947,0.348347029290359,0.0500270999492524,0.06,0.0266666666666667
240,"B_p100","offindex",1,2,0.731206989058172,0.445332181511001,0.623910271194383,0.186797866000028,0.396666666666667,0.126666666666667
241,"B_p100","offindex",1,1,0.622204372146938,0.507922703385573,0.351908955623404,0.129038979828645,0.42,0.08
242,"B_p100","offindex",1,2,0.717895764147297,0.166693479999411,0.182569976513128,0.23003836619201,0.153333333333333,0.213333333333333
243,"B_p100","offindex",1,1,0.619171618128116,0.18116430017493,0.537829425365228,0.0840755895276943,0.186666666666667,0.0433333333333333
244,"B_p100","offindex",1,1,0.476982580061168,0.429490043606561,0.337396871698257,0.556388253044265,0.306666666666667,0.426666666666667
245,"B_p100","offindex",1,2,0.742169467586628,0.849857582498276,0.427134346868701,0.776820930923306,0.793333333333333,0.683333333333333
246,"B_p100","offindex",1,1,0.527962755220397,0.157636268611166,0.678885434500407,0.218138086808374,0.13,0.133333333333333
247,"B_p100","offindex",1,1,0.617088161534702,0.339709820081759,0.0824343748324885,0.38618968760717,0.226666666666667,0.286666666666667
248,"B_p100","offindex",1,1,0.462277852460277,0.348751763670702,0.937867421327264,0.989535297592944,0.253333333333333,0.98
249,"B_p100","offindex",1,2,0.7605269805686,0.605637343944296,0.720401667071968,0.496203090193374,0.656666666666667,0.503333333333333
250,"B_p100","offindex",1,2,0.731203653127282,0.197177431161502,0.389420050449038,0.0579815242997785,0.183333333333333,0.0433333333333333
251,"B_p100","offindex",1,1,0.636931686225818,0.546826818020225,0.141018142646018,0.274978436960841,0.473333333333333,0.216666666666667
252,"B_p100","offindex",1,1,0.616205910262212,0.459929869577084,0.388855161556418,0.158562625104244,0.49,0.136666666666667
253,"B_p100","offindex",1,1,0.601534848003231,0.892157777546282,0.365784328942276,0.864134967095359,0.876666666666667,0.793333333333333
254,"B_p100","offindex",1,3,0.789787124080368,0.0122358745039722,0.0241402344536062,0.0241402344536062,0.00666666666666667,0.00666666666666667
255,"B_p100","offindex",1,1,0.567365201384222,0.529306341761639,0.683958798871387,0.470437294776986,0.473333333333333,0.406666666666667
256,"B_p100","offindex",1,1,0.573604510399049,0.361964544343069,0.407977723035757,0.122254165358575,0.273333333333333,0.0633333333333333
257,"B_p100","offindex",1,3,0.776135160161376,0.239318495380842,0.302305828786397,0.302305828786397,0.216666666666667,0.246666666666667
258,"B_p100","offindex",1,1,0.529320629492064,0.609472926606854,0.899011656395656,0.436687652168785,0.52,0.296666666666667
259,"B_p100","offindex",1,2,0.758564261317098,0.672552594725652,0.633373871256742,0.871989490129893,0.626666666666667,0.86
260,"B_p100","offindex",1,2,0.677216310021283,0.615233668784337,0.824233330259739,0.974923026032529,0.566666666666667,0.976666666666667
261,"B_p100","offindex",1,1,0.602506999482091,0.630408146266134,0.56668371797443,0.514587929776381,0.56,0.4
262,"B_p100","offindex",1,1,0.664247992518998,0.0108968978570632,0.726499491716485,0.350448266929973,0.00666666666666667,0.353333333333333
263,"B_p100","offindex",1,2,0.692524461503706,0.226582474539328,0.218181603201266,0.272058045296488,0.19,0.2
264,"B_p100","offindex",1,2,0.722614724280844,0.206667540471158,0.146068220061704,0.133107708635666,0.24,0.12
265,"B_p100","offindex",1,2,0.71604303418972,0.373703305176201,0.0458543913966898,0.114545559372231,0.386666666666667,0.103333333333333
266,"B_p100","offindex",1,1,0.657827537868168,0.649498064012325,0.429941661132105,0.766136685515766,0.66,0.733333333333333
267,"B_p100","offindex",1,2,0.685937571264815,0.493822025257758,0.840683313424369,0.460247021216437,0.436666666666667,0.376666666666667
268,"B_p100","offindex",1,1,0.607273234771326,0.198390740658318,0.404216559028242,0.917275096051912,0.123333333333333,0.913333333333333
269,"B_p100","offindex",1,2,0.708330113175006,0.524277401392331,0.164511867143723,0.301115238832369,0.513333333333333,0.253333333333333
270,"B_p100","offindex",1,1,0.667331630903914,0.281117003945476,0.119966528648427,0.141748158881027,0.283333333333333,0.153333333333333
271,"B_p100","offindex",1,1,0.615866735455766,0.721915727101188,0.384140278295039,0.779863428201114,0.706666666666667,0.743333333333333
272,"B_p100","offindex",1,1,0.622586525239682,0.714916231367626,0.0180133382372398,0.704174524955099,0.73,0.69
273,"B_p100","offindex",1,2,0.743181327296287,0.452461222123421,0.51622735189975,0.715296471033185,0.483333333333333,0.703333333333333
274,"B_p100","offindex",1,1,0.663098408108937,0.990505883864666,0.957232639369542,0.789242902418091,0.99,0.726666666666667
275,"B_p100","offindex",1,2,0.670898527265744,0.960189035733734,0.433046494232975,0.668170269980466,0.946666666666667,0.576666666666667
276,"B_p100","offindex",1,2,0.695160977776421,0.495064144254625,0.297558765671243,0.627925950742062,0.48,0.596666666666667
277,"B_p100","offindex",1,1,0.62701618353874,0.548621687165596,0.939490536578571,0.446486035961449,0.576666666666667,0.466666666666667
278,"B_p100","offindex",1,1,0.487226534695148,0.698455304675426,0.743304280783823,0.338948082230179,0.633333333333333,0.283333333333333
279,"B_p100","offindex",1,1,0.583196907536045,0.989639456787504,0.814614414434673,0.939534546922585,0.99,0.92
280,"B_p100","offindex",1,1,0.613225524758364,0.636463523779584,0.91061683616651,0.582292183974422,0.543333333333333,0.456666666666667
281,"B_p100","offindex",1,1,0.661112778889252,0.603238428763375,0.701140704108539,0.406343501548705,0.573333333333333,0.37
282,"B_p100","offindex",1,2,0.738055634788282,0.162010978013964,0.0743305385217767,0.0477179318096025,0.123333333333333,0.0333333333333333
283,"B_p100","offindex",1,1,0.612167070142577,0.982608069772242,0.931172721277728,0.813334635208831,0.986666666666667,0.763333333333333
284,"B_p100","offindex",1,1,0.649820696718485,0.63555728369528,0.570983454167181,0.3228879141241,0.57,0.216666666666667
285,"B_p100","offindex",1,2,0.69367578230188,0.656745732162971,0.497677984354686,0.278042345301629,0.65,0.223333333333333
286,"B_p100","offindex",1,1,0.535759954280546,0.125915214035274,0.401835763048372,0.11585948331277,0.0633333333333333,0.06
287,"B_p100","offindex",1,3,0.783814155329702,0.662983097454403,0.990216321211431,0.990216321211431,0.586666666666667,0.99
288,"B_p100","offindex",1,1,0.594775824852186,0.36258957912974,0.690921584578672,0.128700720928088,0.333333333333333,0.1
289,"B_p100","offindex",1,1,0.647272183597242,0.672853805699648,0.364996518763156,0.69131421600384,0.55,0.57
290,"B_p100","offindex",1,2,0.736050451940262,0.870708755235811,0.178932546893257,0.449385078171412,0.81,0.4
291,"B_p100","offindex",1,1,0.351086210679832,0.308550074676424,0.815931996726174,0.0389874302268908,0.25,0.01
292,"B_p100","offindex",1,1,0.577664883845418,0.972163091101583,0.563087545105647,0.976449917686367,0.973333333333333,0.953333333333333
293,"B_p100","offindex",1,2,0.677041911333676,0.0209367231807327,0.666221012442046,0.848201457500877,0.0133333333333333,0.816666666666667
294,"B_p100","offindex",1,1,0.603024289752138,0.957822799757664,0.642696655630782,0.888105863604252,0.936666666666667,0.806666666666667
295,"B_p100","offindex",1,1,0.6519829728113,0.572004073603494,0.481952489757658,0.244057918409337,0.56,0.193333333333333
296,"B_p100","offindex",1,1,0.596476278059491,0.407885791711518,0.572468787176128,0.279827093170412,0.346666666666667,0.166666666666667
297,"B_p100","offindex",1,1,0.637073527606229,0.973855934816519,0.891745850841725,0.828188371564748,0.98,0.83
298,"B_p100","offindex",1,2,0.676485889015121,0.908856076510013,0.907503863813216,0.675341651813963,0.893333333333333,0.62
299,"B_p100","offindex",1,1,0.658736198690045,0.218343878694725,0.607434922973791,0.933335854829135,0.156666666666667,0.933333333333333
300,"B_p100","offindex",1,2,0.716970823960852,0.601171956215373,0.409511734125813,0.757718869151487,0.51,0.676666666666667
301,"B_p100","offindex",1,1,0.666774053617081,0.0942215850103952,0.550108145566686,0.037549441236547,0.103333333333333,0.02
302,"B_p100","offindex",1,2,0.694454900193223,0.734570839026175,0.384801518573759,0.717054737213511,0.663333333333333,0.636666666666667
303,"B_p100","offindex",1,2,0.699954114428579,0.944749142377542,0.304526160251621,0.581416542576716,0.966666666666667,0.556666666666667
304,"B_p100","offindex",1,2,0.692047767712355,0.304831737450196,0.489667412784247,0.281679766592973,0.223333333333333,0.22
305,"B_p100","offindex",1,2,0.69392743292855,0.547542133809195,0.781604869285464,0.441659534565754,0.42,0.356666666666667
