"rep","cell","dep","rel","grouping","prev","hl","edge"
94,"k25_prev08","offindex",1.5,"fitted",0.0775,0.188077633342494,0.00328465609408712
94,"k25_prev08","offindex",1.5,"pc1",0.0775,0.895542842861206,0.258013164767236
95,"k25_prev08","offindex",1.5,"fitted",0.07,0.170592245546831,0.218144641571857
95,"k25_prev08","offindex",1.5,"pc1",0.07,0.418819418702008,0.504933467138423
96,"k25_prev08","offindex",1.5,"fitted",0.0675,0.273185729578057,0.0106527231963276
96,"k25_prev08","offindex",1.5,"pc1",0.0675,0.0488457213458998,0.779540305918608
97,"k25_prev08","offindex",1.5,"fitted",0.0775,0.134305631982403,0.00701326354831899
97,"k25_prev08","offindex",1.5,"pc1",0.0775,0.203370229057618,0.0407218321163909
98,"k25_prev08","offindex",1.5,"fitted",0.0875,0.025671669536274,0.00308169677881898
98,"k25_prev08","offindex",1.5,"pc1",0.0875,0.546780844737973,0.176638520565168
99,"k25_prev08","offindex",1.5,"fitted",0.07,0.216049901912702,0.0286890369782027
99,"k25_prev08","offindex",1.5,"pc1",0.07,0.532800232435629,0.752166641911781
100,"k25_prev08","offindex",1.5,"fitted",0.0875,0.000137378135300903,2.34063169957111e-07
100,"k25_prev08","offindex",1.5,"pc1",0.0875,0.883567842052323,0.567181356372169
101,"k25_prev08","offindex",1.5,"fitted",0.0825,0.214560181806745,0.0028187377180664
101,"k25_prev08","offindex",1.5,"pc1",0.0825,0.623074231977517,0.335475376795187
102,"k25_prev08","offindex",1.5,"fitted",0.085,0.528427451320876,0.147400930126231
102,"k25_prev08","offindex",1.5,"pc1",0.085,0.952300329277757,0.607550588568872
103,"k25_prev08","offindex",1.5,"fitted",0.08,0.433465606867054,0.00773628647504565
103,"k25_prev08","offindex",1.5,"pc1",0.08,0.047552423040843,0.0780572151444447
104,"k25_prev08","offindex",1.5,"fitted",0.08,0.127474328001334,0.00196480108485941
104,"k25_prev08","offindex",1.5,"pc1",0.08,0.847603355119648,0.976417114623179
105,"k25_prev08","offindex",1.5,"fitted",0.095,0.0372631528713784,0.000739364463756886
105,"k25_prev08","offindex",1.5,"pc1",0.095,0.136458672807197,0.291651896919351
106,"k25_prev08","offindex",1.5,"fitted",0.0675,0.339576502753611,0.142744698343301
106,"k25_prev08","offindex",1.5,"pc1",0.0675,0.876774358232037,0.92359303258128
107,"k25_prev08","offindex",1.5,"fitted",0.075,0.499118458390943,0.0181288589914258
107,"k25_prev08","offindex",1.5,"pc1",0.075,0.724767751319876,0.756535848313042
108,"k25_prev08","offindex",1.5,"fitted",0.0775,0.0662362749134002,0.000905465442556652
108,"k25_prev08","offindex",1.5,"pc1",0.0775,0.6179376177289,0.911650233191241
109,"k25_prev08","offindex",1.5,"fitted",0.06,0.116355424690067,0.000909798393992856
109,"k25_prev08","offindex",1.5,"pc1",0.06,0.952559437451952,0.898105720671419
110,"k25_prev08","offindex",1.5,"fitted",0.075,0.00729627508121233,6.12594966400426e-05
110,"k25_prev08","offindex",1.5,"pc1",0.075,0.320673951912336,0.0306647992818623
111,"k25_prev08","offindex",1.5,"fitted",0.08,0.0323820607616182,0.0151520286443505
111,"k25_prev08","offindex",1.5,"pc1",0.08,0.712489169545504,0.740751581567609
112,"k25_prev08","offindex",1.5,"fitted",0.0775,0.418182991358642,0.00842913572979043
112,"k25_prev08","offindex",1.5,"pc1",0.0775,0.514832148029817,0.18972543698593
113,"k25_prev08","offindex",1.5,"fitted",0.08,0.0458254311324653,0.00122833939311173
113,"k25_prev08","offindex",1.5,"pc1",0.08,0.537231704026452,0.986180063415947
114,"k25_prev08","offindex",1.5,"fitted",0.0875,0.610727546331838,0.533105002032599
114,"k25_prev08","offindex",1.5,"pc1",0.0875,0.691814180468667,0.192345425217554
115,"k25_prev08","offindex",1.5,"fitted",0.075,0.0174786978259851,5.05857673424037e-05
115,"k25_prev08","offindex",1.5,"pc1",0.075,0.8929342962184,0.58526117006862
116,"k25_prev08","offindex",1.5,"fitted",0.0775,0.831794300594698,0.213480080857168
116,"k25_prev08","offindex",1.5,"pc1",0.0775,0.991420529975511,0.897045134296851
117,"k25_prev08","offindex",1.5,"fitted",0.0725,0.41578021623719,0.0314151924127841
117,"k25_prev08","offindex",1.5,"pc1",0.0725,0.58122807940317,0.447345602841597
118,"k25_prev08","offindex",1.5,"fitted",0.0875,0.438208780630523,0.110619927966287
118,"k25_prev08","offindex",1.5,"pc1",0.0875,0.313119311507073,0.237056305420331
119,"k25_prev08","offindex",1.5,"fitted",0.0725,0.0923774289441059,0.00129652653741075
119,"k25_prev08","offindex",1.5,"pc1",0.0725,0.767268679337381,0.891524267047019
120,"k25_prev08","offindex",1.5,"fitted",0.075,0.00295470452117241,7.78450350666926e-05
120,"k25_prev08","offindex",1.5,"pc1",0.075,0.0258793688564158,0.437342283734872
121,"k25_prev08","offindex",1.5,"fitted",0.0675,0.651283905071807,0.1170329484067
121,"k25_prev08","offindex",1.5,"pc1",0.0675,0.567452484513813,0.253375927745215
122,"k25_prev08","offindex",1.5,"fitted",0.0775,0.108038700420697,0.0422074946341584
122,"k25_prev08","offindex",1.5,"pc1",0.0775,0.561257490351379,0.603666674310634
123,"k25_prev08","offindex",1.5,"fitted",0.0875,0.513361231090961,0.155899976458275
123,"k25_prev08","offindex",1.5,"pc1",0.0875,0.60237975470131,0.145232077142727
124,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0018619549777974,5.87748912894703e-06
124,"k25_prev08","offindex",1.5,"pc1",0.0875,0.7980783150516,0.792232072484989
125,"k25_prev08","offindex",1.5,"fitted",0.0825,0.0508858294288769,0.003825227188615
125,"k25_prev08","offindex",1.5,"pc1",0.0825,0.642408878868377,0.261753861694584
126,"k25_prev08","offindex",1.5,"fitted",0.0725,0.0596065132601791,0.00186103588926978
126,"k25_prev08","offindex",1.5,"pc1",0.0725,0.491819692106679,0.697669229471443
127,"k25_prev08","offindex",1.5,"fitted",0.0825,0.0260513034654271,0.000195674474246621
127,"k25_prev08","offindex",1.5,"pc1",0.0825,0.415895135314143,0.161918276943382
128,"k25_prev08","offindex",1.5,"fitted",0.0825,0.0453871027370556,0.000537005826251935
128,"k25_prev08","offindex",1.5,"pc1",0.0825,0.781131014458678,0.977954343379766
129,"k25_prev08","offindex",1.5,"fitted",0.0775,0.00828316460541911,3.36924377110082e-05
129,"k25_prev08","offindex",1.5,"pc1",0.0775,0.0549653241542494,0.165982826183365
130,"k25_prev08","offindex",1.5,"fitted",0.085,0.658760659105898,0.192651484408725
130,"k25_prev08","offindex",1.5,"pc1",0.085,0.321552749883579,0.902923304862712
131,"k25_prev08","offindex",1.5,"fitted",0.0675,0.000140750518921706,1.30944607157346e-07
131,"k25_prev08","offindex",1.5,"pc1",0.0675,0.490666526442703,0.723629227764434
132,"k25_prev08","offindex",1.5,"fitted",0.0825,0.334172173172824,0.0558877928248148
132,"k25_prev08","offindex",1.5,"pc1",0.0825,0.992143591590748,0.946991316880399
133,"k25_prev08","offindex",1.5,"fitted",0.0925,0.0168448033345159,0.000259336785370046
133,"k25_prev08","offindex",1.5,"pc1",0.0925,0.507206140103929,0.199411064711744
134,"k25_prev08","offindex",1.5,"fitted",0.09,0.0324306873114084,0.000136767075046174
134,"k25_prev08","offindex",1.5,"pc1",0.09,0.204352178063704,0.618611210588108
135,"k25_prev08","offindex",1.5,"fitted",0.075,0.00853336858689158,0.000178234798512755
135,"k25_prev08","offindex",1.5,"pc1",0.075,0.876833625211341,0.953374886494088
136,"k25_prev08","offindex",1.5,"fitted",0.085,0.38789627302187,0.0647602024499462
136,"k25_prev08","offindex",1.5,"pc1",0.085,0.289486094857775,0.30608599970707
137,"k25_prev08","offindex",1.5,"fitted",0.0975,0.122677511764012,0.0690157840480614
137,"k25_prev08","offindex",1.5,"pc1",0.0975,0.872535202946573,0.898223252245249
138,"k25_prev08","offindex",1.5,"fitted",0.085,0.254592757598413,0.0134115189610683
138,"k25_prev08","offindex",1.5,"pc1",0.085,0.563167634430616,0.907724841878817
139,"k25_prev08","offindex",1.5,"fitted",0.09,0.368803091057695,0.0194872201508247
139,"k25_prev08","offindex",1.5,"pc1",0.09,0.571426191230379,0.928199268090983
140,"k25_prev08","offindex",1.5,"fitted",0.0775,0.0474273886582965,1.98122790021626e-05
140,"k25_prev08","offindex",1.5,"pc1",0.0775,0.966811007134509,0.428518682615328
141,"k25_prev08","offindex",1.5,"fitted",0.085,0.00603108202050473,5.5842927134897e-05
141,"k25_prev08","offindex",1.5,"pc1",0.085,0.980055217467385,0.778459107683023
142,"k25_prev08","offindex",1.5,"fitted",0.075,0.307575662515972,0.0942573673046363
142,"k25_prev08","offindex",1.5,"pc1",0.075,0.782464002905654,0.542122744559251
143,"k25_prev08","offindex",1.5,"fitted",0.0775,0.225528735193766,0.565157650097365
143,"k25_prev08","offindex",1.5,"pc1",0.0775,0.428968123955257,0.931572877282325
144,"k25_prev08","offindex",1.5,"fitted",0.08,0.411738321564741,0.0505038928660134
144,"k25_prev08","offindex",1.5,"pc1",0.08,0.849154068613735,0.596377637516188
145,"k25_prev08","offindex",1.5,"fitted",0.0725,0.559138614050436,0.0352601853763899
145,"k25_prev08","offindex",1.5,"pc1",0.0725,0.323615110046885,0.102886322018479
146,"k25_prev08","offindex",1.5,"fitted",0.08,0.221517083145389,0.00706134181492279
146,"k25_prev08","offindex",1.5,"pc1",0.08,0.793779303717162,0.173871160341706
147,"k25_prev08","offindex",1.5,"fitted",0.08,0.0030395697738258,1.9209690430122e-05
147,"k25_prev08","offindex",1.5,"pc1",0.08,0.984725685433162,0.432312178557418
148,"k25_prev08","offindex",1.5,"fitted",0.0925,0.421853234768788,0.0297633946132537
148,"k25_prev08","offindex",1.5,"pc1",0.0925,0.894170490038153,0.661523100692419
149,"k25_prev08","offindex",1.5,"fitted",0.085,2.05536258834904e-05,1.81810508870228e-08
149,"k25_prev08","offindex",1.5,"pc1",0.085,0.329179885297816,0.239044520094717
150,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0648424740116821,0.00979481600268861
150,"k25_prev08","offindex",1.5,"pc1",0.0875,0.38613306897806,0.222780714660113
151,"k25_prev08","offindex",1.5,"fitted",0.085,0.281455696393574,0.257692750664881
151,"k25_prev08","offindex",1.5,"pc1",0.085,0.22054527289681,0.393558258942742
152,"k25_prev08","offindex",1.5,"fitted",0.09,0.968181174583251,0.365836628697615
152,"k25_prev08","offindex",1.5,"pc1",0.09,0.803377165397211,0.637536259552105
153,"k25_prev08","offindex",1.5,"fitted",0.0775,0.013154367675174,0.000191363458350802
153,"k25_prev08","offindex",1.5,"pc1",0.0775,0.954834253959753,0.97425828592687
154,"k25_prev08","offindex",1.5,"fitted",0.0775,0.00947298853787648,0.000100475678815881
154,"k25_prev08","offindex",1.5,"pc1",0.0775,0.833388689319158,0.2640747125755
155,"k25_prev08","offindex",1.5,"fitted",0.065,0.0511226917876803,0.000518509910772957
155,"k25_prev08","offindex",1.5,"pc1",0.065,0.54851651063572,0.340049513968115
156,"k25_prev08","offindex",1.5,"fitted",0.07,0.518424716420328,0.0158784919664468
156,"k25_prev08","offindex",1.5,"pc1",0.07,0.828214183032868,0.601269710687925
157,"k25_prev08","offindex",1.5,"fitted",0.09,0.204461621356114,0.0128644177797541
157,"k25_prev08","offindex",1.5,"pc1",0.09,0.983443130513107,0.787107454632558
158,"k25_prev08","offindex",1.5,"fitted",0.075,0.52807894519764,0.0510707311566038
158,"k25_prev08","offindex",1.5,"pc1",0.075,0.0208093685235861,0.495218122737003
159,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0232881079056256,0.00980747932383097
159,"k25_prev08","offindex",1.5,"pc1",0.0875,0.489601986331706,0.647983290239465
160,"k25_prev08","offindex",1.5,"fitted",0.0825,0.638965797477889,0.0650700901412641
160,"k25_prev08","offindex",1.5,"pc1",0.0825,0.845991242226167,0.770083561566437
161,"k25_prev08","offindex",1.5,"fitted",0.08,0.0807777434604899,0.00631090590955041
161,"k25_prev08","offindex",1.5,"pc1",0.08,0.99274349519612,0.952304573517587
162,"k25_prev08","offindex",1.5,"fitted",0.0725,0.402593648407639,0.00961516277565921
162,"k25_prev08","offindex",1.5,"pc1",0.0725,0.300516719510194,0.348350402301297
163,"k25_prev08","offindex",1.5,"fitted",0.085,0.505652032166486,0.105129690754673
163,"k25_prev08","offindex",1.5,"pc1",0.085,0.177681132121397,0.380541176188248
164,"k25_prev08","offindex",1.5,"fitted",0.07,0.0155602136339873,1.80574548003243e-05
164,"k25_prev08","offindex",1.5,"pc1",0.07,0.121512223422082,0.313672222876057
165,"k25_prev08","offindex",1.5,"fitted",0.09,0.00775708900081762,1.54097113029827e-05
165,"k25_prev08","offindex",1.5,"pc1",0.09,0.30221411168212,0.0166797516606101
166,"k25_prev08","offindex",1.5,"fitted",0.07,0.401205003620414,0.244162735000958
166,"k25_prev08","offindex",1.5,"pc1",0.07,0.492794404470469,0.261425324599119
167,"k25_prev08","offindex",1.5,"fitted",0.075,0.573144533462873,0.0303954535438029
167,"k25_prev08","offindex",1.5,"pc1",0.075,0.330291634918914,0.099976132024582
168,"k25_prev08","offindex",1.5,"fitted",0.0725,0.0221504749390961,0.000982769941836992
168,"k25_prev08","offindex",1.5,"pc1",0.0725,0.762291188314714,0.120553625396803
169,"k25_prev08","offindex",1.5,"fitted",0.0675,0.0781551444598479,0.000893735907648185
169,"k25_prev08","offindex",1.5,"pc1",0.0675,0.860410185133684,0.479710015896555
170,"k25_prev08","offindex",1.5,"fitted",0.085,0.493104320766098,0.0272273203358357
170,"k25_prev08","offindex",1.5,"pc1",0.085,0.0489569050475207,0.0980083052228115
171,"k25_prev08","offindex",1.5,"fitted",0.0775,0.524088596692298,0.0615048196452929
171,"k25_prev08","offindex",1.5,"pc1",0.0775,0.31879113164358,0.285077285305863
172,"k25_prev08","offindex",1.5,"fitted",0.0725,0.262939840457311,0.0672303351415935
172,"k25_prev08","offindex",1.5,"pc1",0.0725,0.661832890879377,0.811527951462482
173,"k25_prev08","offindex",1.5,"fitted",0.085,0.233208986686983,0.00413881376702996
173,"k25_prev08","offindex",1.5,"pc1",0.085,0.904621493699664,0.571928061710566
174,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0523314361788016,0.0697527022625685
174,"k25_prev08","offindex",1.5,"pc1",0.0875,0.975925196436954,0.850819930084008
175,"k25_prev08","offindex",1.5,"fitted",0.0775,0.495862623341642,0.0346920506181977
175,"k25_prev08","offindex",1.5,"pc1",0.0775,0.551531541771534,0.689739279901354
176,"k25_prev08","offindex",1.5,"fitted",0.0775,0.0797209890022881,0.00360961684182981
176,"k25_prev08","offindex",1.5,"pc1",0.0775,0.904728592769114,0.815025334336418
177,"k25_prev08","offindex",1.5,"fitted",0.09,0.0310813037895785,0.00605423461770371
177,"k25_prev08","offindex",1.5,"pc1",0.09,0.668453793411026,0.820723268406401
178,"k25_prev08","offindex",1.5,"fitted",0.0775,0.00550338021340635,0.000172460620690873
178,"k25_prev08","offindex",1.5,"pc1",0.0775,0.56438110256344,0.689396017685658
179,"k25_prev08","offindex",1.5,"fitted",0.0925,0.469346844882432,0.0397483567968715
179,"k25_prev08","offindex",1.5,"pc1",0.0925,0.307377016666195,0.852397422588746
180,"k25_prev08","offindex",1.5,"fitted",0.0875,0.151418123350851,0.0025843096304754
180,"k25_prev08","offindex",1.5,"pc1",0.0875,0.861520830996982,0.8510680427474
181,"k25_prev08","offindex",1.5,"fitted",0.08,0.982781865188937,0.451861994815072
181,"k25_prev08","offindex",1.5,"pc1",0.08,0.477907297624473,0.733227168600788
182,"k25_prev08","offindex",1.5,"fitted",0.0725,0.571682599081258,0.120175909570838
182,"k25_prev08","offindex",1.5,"pc1",0.0725,0.652504820658475,0.933472015939773
183,"k25_prev08","offindex",1.5,"fitted",0.075,0.0204267129866201,8.57482113243435e-05
183,"k25_prev08","offindex",1.5,"pc1",0.075,0.93616726233599,0.708856734571647
184,"k25_prev08","offindex",1.5,"fitted",0.07,0.112452677415319,0.210114823724809
184,"k25_prev08","offindex",1.5,"pc1",0.07,0.618123961035997,0.766348961744115
185,"k25_prev08","offindex",1.5,"fitted",0.08,0.605487787826987,0.161705904561705
185,"k25_prev08","offindex",1.5,"pc1",0.08,0.285345266043373,0.945027527828202
186,"k25_prev08","offindex",1.5,"fitted",0.085,0.0270790699535957,0.000812847881986989
186,"k25_prev08","offindex",1.5,"pc1",0.085,0.302522284299447,0.584392987046455
187,"k25_prev08","offindex",1.5,"fitted",0.08,0.189990704472466,0.0313894113545431
187,"k25_prev08","offindex",1.5,"pc1",0.08,0.789937306096622,0.855135617516932
188,"k25_prev08","offindex",1.5,"fitted",0.07,0.00687350314632917,1.8722251544645e-05
188,"k25_prev08","offindex",1.5,"pc1",0.07,0.128340236500455,0.213559360627249
189,"k25_prev08","offindex",1.5,"fitted",0.075,0.0538399498622402,0.075183419239667
189,"k25_prev08","offindex",1.5,"pc1",0.075,0.779749959262119,0.321156747849695
190,"k25_prev08","offindex",1.5,"fitted",0.09,0.289728487675598,0.0041784319571383
190,"k25_prev08","offindex",1.5,"pc1",0.09,0.969341093208639,0.391251702727945
191,"k25_prev08","offindex",1.5,"fitted",0.075,0.0593408336960628,0.00353385318724575
191,"k25_prev08","offindex",1.5,"pc1",0.075,0.892662715368485,0.879630256783218
192,"k25_prev08","offindex",1.5,"fitted",0.0725,0.628112701534583,0.0253654367341868
192,"k25_prev08","offindex",1.5,"pc1",0.0725,0.137621685477312,0.54477635625463
193,"k25_prev08","offindex",1.5,"fitted",0.0875,0.1280947560628,0.00310141147403153
193,"k25_prev08","offindex",1.5,"pc1",0.0875,0.952517310249214,0.434179135202913
194,"k25_prev08","offindex",1.5,"fitted",0.0775,0.593823319483559,0.0421791014670616
194,"k25_prev08","offindex",1.5,"pc1",0.0775,0.195986576117814,0.55921296609647
195,"k25_prev08","offindex",1.5,"fitted",0.07,0.312178337847949,0.0349507529125642
195,"k25_prev08","offindex",1.5,"pc1",0.07,0.498780782628427,0.0627720816490577
196,"k25_prev08","offindex",1.5,"fitted",0.0775,0.672005553203976,0.0302676772479175
196,"k25_prev08","offindex",1.5,"pc1",0.0775,0.68767786466127,0.584364156195435
197,"k25_prev08","offindex",1.5,"fitted",0.085,0.0138045531879999,0.000892199221656731
197,"k25_prev08","offindex",1.5,"pc1",0.085,0.346866594936944,0.96816617179253
198,"k25_prev08","offindex",1.5,"fitted",0.08,0.310752310215943,0.0101206098740917
198,"k25_prev08","offindex",1.5,"pc1",0.08,0.499981426787331,0.456407516581512
199,"k25_prev08","offindex",1.5,"fitted",0.0875,0.229341779272905,0.121030823013902
199,"k25_prev08","offindex",1.5,"pc1",0.0875,0.757530819445072,0.998509281115194
200,"k25_prev08","offindex",1.5,"fitted",0.0725,0.361923461584378,0.0201421291867266
200,"k25_prev08","offindex",1.5,"pc1",0.0725,0.823390066024888,0.662988184874987
201,"k25_prev08","offindex",1.5,"fitted",0.08,0.168872063466622,0.00205207141509445
201,"k25_prev08","offindex",1.5,"pc1",0.08,0.930221212433593,0.841627702210925
202,"k25_prev08","offindex",1.5,"fitted",0.0825,0.0817100405571212,0.0105223251214779
202,"k25_prev08","offindex",1.5,"pc1",0.0825,0.946635446132866,0.289550567516015
203,"k25_prev08","offindex",1.5,"fitted",0.07,0.0155715223942575,0.000804693159371261
203,"k25_prev08","offindex",1.5,"pc1",0.07,0.133860848327003,0.151245975369537
204,"k25_prev08","offindex",1.5,"fitted",0.075,0.737517574137718,0.322810871177557
204,"k25_prev08","offindex",1.5,"pc1",0.075,0.627831688220874,0.474369784901246
205,"k25_prev08","offindex",1.5,"fitted",0.08,0.355655570029035,0.219729009410449
205,"k25_prev08","offindex",1.5,"pc1",0.08,0.686789979205974,0.339536664869272
206,"k25_prev08","offindex",1.5,"fitted",0.08,0.11054296846652,0.016525368416254
206,"k25_prev08","offindex",1.5,"pc1",0.08,0.641796545056176,0.10209397567818
207,"k25_prev08","offindex",1.5,"fitted",0.0825,0.346398211787099,0.0786735099733173
207,"k25_prev08","offindex",1.5,"pc1",0.0825,0.234468142874634,0.0507352903636813
208,"k25_prev08","offindex",1.5,"fitted",0.0875,0.438087548773502,0.043093721838165
