"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
254,"B_p160","offindex",1.5,1,0.584213336320984,0.966308670629191,0.41581653632028,0.672808566859396,0.946666666666667,0.6
255,"B_p160","offindex",1.5,1,0.606081875097319,0.426885549653926,0.38471290336661,0.237518621475184,0.37,0.26
256,"B_p160","offindex",1.5,1,0.548160866766532,0.910088941018649,0.177540758753702,0.746700471832099,0.873333333333333,0.726666666666667
257,"B_p160","offindex",1.5,1,0.650887703048193,0.409699314443992,0.581654954797876,0.422106107090694,0.273333333333333,0.336666666666667
258,"B_p160","offindex",1.5,1,0.558162955222569,0.238569527043595,0.586423533160209,0.375304006441024,0.176666666666667,0.276666666666667
259,"B_p160","offindex",1.5,1,0.577317466956177,0.931481511242713,0.576366974466901,0.83166980523987,0.89,0.753333333333333
260,"B_p160","offindex",1.5,2,0.714227782324706,0.993342328351375,0.857165261593787,0.97898843131483,0.99,0.96
261,"B_p160","offindex",1.5,1,0.590263951165358,0.193628485420091,0.954962030827116,0.282783983994427,0.103333333333333,0.273333333333333
262,"B_p160","offindex",1.5,1,0.647102052924117,0.894122667532316,0.51134169299824,0.667189168494567,0.89,0.736666666666667
263,"B_p160","offindex",1.5,2,0.7142585141293,0.565397009026336,0.990865003858614,0.635757978958805,0.363333333333333,0.486666666666667
264,"B_p160","offindex",1.5,1,0.592625314172905,0.0530674285081109,0.509489082769541,0.0459373228495166,0.02,0.0133333333333333
265,"B_p160","offindex",1.5,1,0.582936347596974,0.997822069856246,0.761798804688289,0.880425800596591,0.996666666666667,0.92
266,"B_p160","offindex",1.5,2,0.72610929473281,0.242217059314086,0.0908529211939891,0.345750164815011,0.12,0.306666666666667
267,"B_p160","offindex",1.5,1,0.41225362224957,0.531270191020774,0.977383232907009,0.885040539323081,0.436666666666667,0.89
268,"B_p160","offindex",1.5,1,0.451397542785492,0.338814945854101,0.959464376121699,0.614140636060273,0.306666666666667,0.63
269,"B_p160","offindex",1.5,2,0.717980749434498,0.499654996586203,0.385693477892881,0.615954246006224,0.38,0.583333333333333
270,"B_p160","offindex",1.5,1,0.517037522404322,0.564391614514526,0.598710217228715,0.486678031145141,0.52,0.5
271,"B_p160","offindex",1.5,1,0.554791419617026,0.582776462211929,0.0700974681480802,0.283729777626103,0.563333333333333,0.206666666666667
272,"B_p160","offindex",1.5,1,0.606587722773843,0.520216528049223,0.82848052256081,0.201282272200859,0.383333333333333,0.0666666666666667
273,"B_p160","offindex",1.5,3,0.875234644991413,0.906458815344462,0.552843263837658,0.552843263837658,0.873333333333333,0.493333333333333
274,"B_p160","offindex",1.5,1,0.613604625282009,0.543689749679716,0.385408899644737,0.921594091443173,0.423333333333333,0.916666666666667
275,"B_p160","offindex",1.5,1,0.484688933681357,0.22546488083325,0.977668907041382,0.121617969804596,0.11,0.0366666666666667
276,"B_p160","offindex",1.5,2,0.752465570041175,0.49206970978641,0.566487334382568,0.73986368740107,0.47,0.79
277,"B_p160","offindex",1.5,1,0.394133657677652,0.379770827563445,0.742764580208771,0.174416689757582,0.26,0.09
278,"B_p160","offindex",1.5,1,0.607302818490935,0.380676713880865,0.182045542776907,0.607495621095428,0.253333333333333,0.483333333333333
279,"B_p160","offindex",1.5,1,0.507397509707117,0.49055715296033,0.547640928968926,0.936095344144145,0.38,0.933333333333333
280,"B_p160","offindex",1.5,1,0.451868794145903,0.214777657031914,0.162717678775694,0.636807031935027,0.126666666666667,0.666666666666667
281,"B_p160","offindex",1.5,1,0.37401069207259,0.836294882028073,0.70018446020648,0.979407913475169,0.766666666666667,0.973333333333333
282,"B_p160","offindex",1.5,1,0.362925955917499,0.305718996641155,0.590522275139493,0.946293884391312,0.19,0.956666666666667
283,"B_p160","offindex",1.5,2,0.717230525512104,0.819997150974106,0.324018289455458,0.659917267529751,0.8,0.666666666666667
284,"B_p160","offindex",1.5,2,0.712472763618208,0.321955910401631,0.126476195241316,0.138377027994495,0.173333333333333,0.0733333333333333
285,"B_p160","offindex",1.5,1,0.582457982433915,0.0204268727215251,0.132890044237319,0.0238365298959095,0.00666666666666667,0.00666666666666667
286,"B_p160","offindex",1.5,1,0.562027728194164,0.3530271210122,0.282200233798705,0.215083802920981,0.26,0.126666666666667
287,"B_p160","offindex",1.5,1,0.638836803548325,0.613014017640067,0.868505664394594,0.674607078431571,0.466666666666667,0.663333333333333
288,"B_p160","offindex",1.5,1,0.634356004799831,0.210668081046535,0.120324988695012,0.164696624199242,0.186666666666667,0.19
289,"B_p160","offindex",1.5,1,0.569733355240046,0.194553690652902,0.706218020242112,0.30826406162006,0.11,0.233333333333333
290,"B_p160","offindex",1.5,1,0.650628122614478,0.872633838479066,0.24514239723882,0.523310663271457,0.773333333333333,0.433333333333333
291,"B_p160","offindex",1.5,1,0.459258692171413,0.462302904304713,0.64208067941105,0.199530528201898,0.363333333333333,0.136666666666667
292,"B_p160","offindex",1.5,1,0.667512355410142,0.450314206757461,0.526838821283462,0.274582621475193,0.35,0.15
293,"B_p160","offindex",1.5,1,0.544127477346991,0.192691056114993,0.0863473699854621,0.128669464933976,0.0866666666666667,0.0633333333333333
294,"B_p160","offindex",1.5,1,0.619317283180193,0.957510911488454,0.146426775125738,0.637431549907233,0.96,0.666666666666667
295,"B_p160","offindex",1.5,1,0.526524972486009,0.594581130940494,0.653777113531059,0.996295522201479,0.496666666666667,0.996666666666667
296,"B_p160","offindex",1.5,1,0.481058565630693,0.793982886064689,0.597519682656357,0.789298561453219,0.706666666666667,0.773333333333333
297,"B_p160","offindex",1.5,1,0.601007048067234,0.554168024183044,0.343626186845911,0.175721612358914,0.5,0.0733333333333333
298,"B_p160","offindex",1.5,1,0.580847049424819,0.798709017108385,0.135111945548313,0.79118255842795,0.673333333333333,0.693333333333333
299,"B_p160","offindex",1.5,1,0.626536803895372,0.525898627587149,0.701962217978362,0.808012582438378,0.383333333333333,0.773333333333333
300,"B_p160","offindex",1.5,1,0.612580953949154,0.909947129843931,0.31279267623627,0.97512753308104,0.89,0.976666666666667
301,"B_p160","offindex",1.5,2,0.671455750728783,0.114884589670344,0.141363718831955,0.205909207526409,0.0833333333333333,0.186666666666667
302,"B_p160","offindex",1.5,1,0.606817104288621,0.48118205397246,0.555043550633315,0.264186291817103,0.353333333333333,0.176666666666667
303,"B_p160","offindex",1.5,1,0.447903632042721,0.0120538989990793,0.846880178607477,0.199023631066475,0.0133333333333333,0.14
304,"B_p160","offindex",1.5,1,0.544187416772537,0.723251142099427,0.138664878093125,0.981959844684455,0.63,0.966666666666667
305,"B_p160","offindex",1.5,3,0.794714964113152,0.683011999426335,0.394325660682346,0.394325660682346,0.536666666666667,0.313333333333333
