"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
59,"B_p160","null",0,0,6.50908925647055e-10,2.94190069450431e-09,0,0.154034898339242,FALSE,NA,NA,1
60,"B_p160","null",0,0,1.49443663685161e-11,3.0042891095152e-10,0,0.312607691518253,FALSE,NA,NA,0.413040957123679
61,"B_p160","null",0,0,7.79874495431887e-11,6.20592687391689e-10,0,0.0527917500215034,FALSE,NA,NA,0.284439655702293
62,"B_p160","null",0,0,4.70014930531016e-13,1.85340189746733e-11,0,0.169373229415701,FALSE,NA,NA,0.668378549284246
63,"B_p160","null",0,0,1.19121509623343e-11,2.23725855419676e-10,0,0.240923677191645,FALSE,NA,NA,0.50528946823384
64,"B_p160","null",0,0,1.26056059809007e-10,6.92784668660758e-10,0,0.00289232045064479,FALSE,NA,NA,0.0174817193306749
65,"B_p160","null",0,0,1.53985677503908e-12,6.31862059498999e-10,0,0.213012873067853,FALSE,NA,NA,0.087224657136086
66,"B_p160","null",0,0,3.8621102367064e-10,4.63978857579627e-09,0,0.0552664481512337,FALSE,NA,NA,0.454671751404153
67,"B_p160","null",0,0,9.96794592749402e-14,1.51042954356301e-11,0,0.134349157824335,FALSE,NA,NA,0.747171541954597
68,"B_p160","null",0,0,6.68004286336535e-15,8.80805959002166e-13,0,0.0417769254541972,FALSE,NA,NA,1
69,"B_p160","null",0,0,3.65128959873046e-10,2.25856163004098e-09,0,0.579922410449538,FALSE,NA,NA,0.550479620715968
70,"B_p160","null",0,0,1.66396540843775e-10,1.15208426353168e-09,0,0.0198524020646718,FALSE,NA,NA,1
71,"B_p160","null",0,0,6.78275766587746e-10,4.7999794942407e-09,0,0.17858741670836,FALSE,NA,NA,0.035422287340803
72,"B_p160","null",0,0,4.95083838310789e-11,3.69387578001838e-10,0,0.471788618408712,FALSE,NA,NA,0.749857780965012
73,"B_p160","null",0,0,1.3931133576012e-12,5.16548901731219e-11,0,0.0255058062690766,FALSE,NA,NA,0.246416883829903
74,"B_p160","null",0,0,1.10067373903788e-09,4.24376940329546e-09,0,0.302915211431664,FALSE,NA,NA,0.344938918262296
