"rep","cell","kappa","hbar","sd_eh","law_obs","tr5","normD2","g_obs","nchanged","floor_est","S_dec","v2","p_none","p_kappa","p_obs","p_obs_sh","p_law"
9,"H1_k15",0.15,0.0243494118747715,0.509916823793851,0.912091190770517,4.27350753033956,7.34497126455598,1.71872196606902,104,2.6,5.21191756468777,5.21191756468777,0.281989852151617,0.30758627969952,0.891568796449,0.795675593342643,0.303403935747284
10,"H1_k15",0.15,0.0244415329087709,0.560621673878307,0.76028619407873,4.13887582030751,4.50797506731245,1.0891786231406,90,2.25,2.43653636373919,2.43653636373919,0.786178811891523,0.802987722087319,0.97208225959254,0.930730655302664,0.798059704012769
11,"H1_k15",0.15,0.0241396542914975,0.527607895788498,0.837335513679301,4.34750127732421,6.32748893549722,1.45543118492001,90,2.25,2.34516890676541,2.34516890676541,0.826884308927408,0.841258866112674,0.987758461131391,0.973432546539698,0.838046570851295
12,"H1_k15",0.15,0.0242515683665626,0.51417577969831,0.889849213031512,4.17955198223256,8.41566951397624,2.01353387869121,92,2.3,4.54731849898476,4.54731849898476,0.366587447866697,0.393764038150778,0.940765195345793,0.895640400139616,0.38880707777517
13,"H1_k15",0.15,0.0243834601084612,0.379283871144004,1.65318672374159,4.82985901007353,7.67505888762488,1.58908549330678,142,3.55,4.59439743200967,4.59439743200967,0.472110940338108,0.499551930396103,0.938880120751576,0.848282084696439,0.513216622467815
14,"H1_k15",0.15,0.0241695908264084,0.560227784469737,0.744507882155332,4.27014143196176,8.83094727128008,2.06806903518018,96,2.4,2.21523866676578,2.21523866676578,0.842753938348006,0.856080644253041,0.995009359417353,0.989946119760449,0.851998789389759
15,"H1_k15",0.15,0.0242325376237492,0.5808326843122,0.696234739555802,4.23900451710556,7.92624264190865,1.86983585649038,96,2.4,2.72906619438179,2.72906619438179,0.739888742959078,0.759202293351814,0.986792972894977,0.972967562256245,0.752407657778079
16,"H1_k15",0.15,0.0239826504424061,0.586470184476363,0.66890196287246,3.79701802479612,7.41585584550503,1.95307364807762,84,2.1,3.02253333633593,3.02253333633593,0.603723850759536,0.628421440666907,0.975733535975286,0.953819955568726,0.619058498786273
17,"H1_k15",0.15,0.0244148244796317,0.504730055475424,0.935941858445923,4.18404071369671,14.5596798705592,3.47981314400148,106,2.65,2.24060983875339,2.24060983875339,0.829968558453756,0.844152536682853,0.998604637423167,0.997551101668984,0.842224761985698
18,"H1_k15",0.15,0.0236473965568265,0.626141725993105,0.570533786333346,4.34782828482092,14.7811838656979,3.39967057054709,86,2.15,9.49866532976669,9.49866532976669,0.0263788909015888,0.0324268798603153,0.858432870700553,0.810383984025373,0.0294488711656645
19,"H1_k15",0.15,0.024081542262509,0.55000343597427,0.766827678701351,4.51199213812993,7.83371333116387,1.73619835570252,92,2.3,4.78227121566043,4.78227121566043,0.387348901509083,0.414830942238648,0.928111947976454,0.873860236212264,0.406750949128893
20,"H1_k15",0.15,0.0238411743845474,0.598072086972807,0.635635600103412,4.24413115192707,3.78619329363732,0.892100917267408,72,1.8,8.1182650302796,8.1182650302796,0.0550783162224147,0.0653272454391651,0.423031168120567,0.236557119224604,0.0609429950204013
21,"H1_k15",0.15,0.0239568890461831,0.569605603361377,0.707574753046702,4.19180886495349,4.56397082030278,1.0887831404864,74,1.85,9.56057887568827,9.56057887568827,0.0201395171136098,0.0250744507762863,0.364117482524151,0.197588452024144,0.0232634653310866
22,"H1_k15",0.15,0.0239294764986927,0.560668009966337,0.728643059083092,4.51723175209268,6.00078018398088,1.32841981844321,84,2.1,2.88941392106967,2.88941392106967,0.743671753883187,0.762809857623034,0.974507485572278,0.949286320078681,0.756639135706273
23,"H1_k15",0.15,0.0238838187018109,0.624389122036585,0.585270812693518,4.02127412086399,10.9018854279221,2.71105254211813,82,2.05,4.54276257599652,4.54276257599652,0.337958502204962,0.364656278343271,0.964035009652406,0.943925290861607,0.352345803594937
24,"H1_k15",0.15,0.023999357737585,0.590747900555223,0.660168588687526,4.17659128827118,7.00213671722271,1.67651949494946,94,2.35,2.56046906871584,2.56046906871584,0.766132140168242,0.784073896433595,0.985834242060601,0.969586094137836,0.77718409759542
25,"H1_k15",0.15,0.0241064238722807,0.517645559521637,0.86748222129476,4.82594249997889,12.7614734470046,2.64434842459486,84,2.1,3.15362788016067,3.15362788016067,0.732551407308738,0.752275480960175,0.993949754232112,0.990605273269105,0.748372491238654
26,"H1_k15",0.15,0.0240737101798605,0.557944451468843,0.744670450540447,4.27404053695606,4.78923205181353,1.12053968847577,78,1.95,3.10439503028153,3.10439503028153,0.666145982847716,0.688716830127566,0.94922474317584,0.898923097804607,0.681735959654937
27,"H1_k15",0.15,0.0240354790398025,0.592769781058459,0.657647910781215,4.18549125556355,3.3038880090838,0.789366840676615,74,1.85,5.32002073725643,5.32002073725643,0.253234879271645,0.277879316947839,0.680723503492287,0.47728145705976,0.268092316827032
28,"H1_k15",0.15,0.0237965563510261,0.536923278607129,0.785712662608765,4.15818798681272,4.88758760267463,1.17541285246726,82,2.05,3.25319957806937,3.25319957806937,0.617265152403763,0.641655127242671,0.942191543375165,0.881524069131936,0.63499734516867
29,"H1_k15",0.15,0.0240292521983489,0.534895857474787,0.807238809922208,3.63529788618538,3.07846887064796,0.84682712862309,86,2.15,7.857433741058,7.857433741058,0.0280594314926015,0.0343968708421869,0.311926270347871,0.0887697366278599,0.0326755455358616
30,"H1_k15",0.15,0.0244805500564089,0.457390802692307,1.14584923720099,4.64373892848476,14.5227925523267,3.12739212431683,112,2.8,5.50453063285214,5.50453063285214,0.302656262421964,0.328956776003297,0.971092378080236,0.952920602525738,0.330272494683205
31,"H1_k15",0.15,0.0243974993752438,0.46994696008857,1.07808482528444,5.14240232905079,12.3628635808364,2.40410274999203,116,2.9,3.1869880908401,3.1869880908401,0.761929431244439,0.780160390245755,0.993679056477962,0.988204779385323,0.779955523140696
32,"H1_k15",0.15,0.0239890980945948,0.65931005364679,0.529551784072114,4.44366419508144,6.09729342906209,1.37213190767453,78,1.95,3.66584381319739,3.66584381319739,0.577714138749693,0.603105596176078,0.946659733007838,0.904588663616199,0.590233824207993
33,"H1_k15",0.15,0.024023171189919,0.566736693810059,0.718717134855486,4.13111142116531,5.49321051596267,1.32971734623733,66,1.65,3.5087795443331,3.5087795443331,0.55740034190017,0.583355646319808,0.939281291492906,0.897108193080796,0.574669849818518
34,"H1_k15",0.15,0.0240637081909912,0.561883612976698,0.733655814113206,4.26657713014228,14.8540863061788,3.48149953770635,80,2,6.54403306717867,6.54403306717867,0.140619956029032,0.159200703377492,0.948999911199187,0.929672407805292,0.15304407749921
35,"H1_k15",0.15,0.0238779916403315,0.545506641012936,0.766400004852518,3.73047063150858,6.30555310431162,1.69028353984433,76,1.9,6.1839641855704,6.1839641855704,0.104020510197699,0.119665799116699,0.763465092996517,0.636302411831484,0.114926583616149
36,"H1_k15",0.15,0.0237478524291762,0.640097255104217,0.550575326117684,4.07294573131562,5.35997201912542,1.31599396915953,76,1.9,1.19035687154808,1.19035687154808,0.96830400375477,0.971625982324831,0.998207873673153,0.9959628436476,0.970037043720392
37,"H1_k15",0.15,0.0240899229883251,0.473074500492408,1.03722203780351,3.85175819275285,7.71322785212911,2.00252130744907,106,2.65,3.31628593318286,3.31628593318286,0.547208488619958,0.573399530531723,0.970790811478784,0.935780139449646,0.572145129507454
38,"H1_k15",0.15,0.023847422519278,0.615647324285497,0.600176368788298,3.87315941597772,2.93890254738479,0.758786879584946,62,1.55,3.41707563615834,3.41707563615834,0.527637553364208,0.554072789208474,0.853727689613124,0.733482939723782,0.542355213937355
39,"H1_k15",0.15,0.0240616261904946,0.548320704764767,0.770265864374131,4.49983677512333,3.6750252918462,0.816701910647742,80,2,4.81611668800036,4.81611668800036,0.379674270946992,0.407075655689909,0.786994304902077,0.619206465499825,0.399100996963932
40,"H1_k15",0.15,0.0244659325674987,0.520458200867636,0.883917694723915,4.55438339684097,6.84877202572194,1.50377590750757,100,2.5,4.89706738108227,4.89706738108227,0.376373720804215,0.403807642633214,0.904403929899527,0.819315758778004,0.398660097680183
41,"H1_k15",0.15,0.0240654627680802,0.439090406004832,1.20154635439501,4.44422472656263,12.8327349262329,2.88750810676452,118,2.95,2.91871914101743,2.91871914101743,0.729773128052389,0.74964997380933,0.995146006066781,0.990665299918173,0.751572654169459
42,"H1_k15",0.15,0.0240231524234632,0.553401327736094,0.753771289352007,4.43420808121839,9.22569449613313,2.08057319980306,82,2.05,3.70231191758541,3.70231191758541,0.57064223757336,0.596339883816622,0.975701141493525,0.959582573085224,0.588563559214047
43,"H1_k15",0.15,0.0239991331008531,0.547080618274622,0.769747774489946,4.18629995987816,9.55313819440565,2.28200040273361,88,2.2,7.51027306743417,7.51027306743417,0.0735881331354477,0.0861785835120757,0.821430613931001,0.734337310724424,0.0823788441845341
44,"H1_k15",0.15,0.0236908933083955,0.585151392540916,0.655671609720624,4.01047069218534,4.4462836040529,1.10866876866019,66,1.65,8.55413728402104,8.55413728402104,0.031077363061499,0.0378499661244658,0.42233435991509,0.261139860691328,0.0350551548307385
45,"H1_k15",0.15,0.0239790102168395,0.459280071072909,1.09035343138948,4.34934164586841,6.89674459182896,1.58569851563177,110,2.75,1.59226173455255,1.59226173455255,0.939144780472343,0.945147905931473,0.997408765771113,0.992965919708909,0.945145036695929
46,"H1_k15",0.15,0.0243455335908092,0.474150451832671,1.05454774905142,3.95703657224333,6.65903859579495,1.68283473610147,100,2.5,2.67152773335643,2.67152773335643,0.713120116632169,0.733760439321614,0.980890579863662,0.955481945810891,0.73309961522024
47,"H1_k15",0.15,0.0237582653478596,0.618142702380212,0.590897231818603,4.43910225275601,7.62024795798805,1.71661915497825,76,1.9,9.83955733956289,9.83955733956289,0.0243338897120686,0.0300134184835901,0.585996959147631,0.456629899302499,0.027320708688793
48,"H1_k15",0.15,0.024074760369399,0.552990405672939,0.758138836744342,4.01346164601642,4.91254735466745,1.22401751603717,84,2.1,2.57305872179711,2.57305872179711,0.741538039252817,0.760738964523073,0.969962186116362,0.932712057175443,0.755057859934495
49,"H1_k15",0.15,0.0237946164414002,0.575644622850831,0.683452763635795,3.77119540070711,4.06594178687699,1.07815728299695,76,1.9,0.759127730649611,0.759127730649611,0.990801796309117,0.991852386231791,0.999350365985406,0.998166309909074,0.991478261324624
50,"H1_k15",0.15,0.0242059937268961,0.480972536354968,1.01313021246252,4.3753209229091,6.53035747530257,1.49254365345174,86,2.15,3.90010626572087,3.90010626572087,0.521431554255054,0.54813549971723,0.942881072349386,0.894055316974938,0.546277917051397
51,"H1_k15",0.15,0.0239386620699174,0.563739878934136,0.721277232537833,4.26398536329022,7.39264202868177,1.73374001053732,90,2.25,12.9002451302592,12.9002451302592,0.00226547666898835,0.00311000514068338,0.354012902444573,0.203283057372532,0.00280125485374672
52,"H1_k15",0.15,0.0240466639414459,0.468509571008816,1.05373820090352,4.56343658581108,9.26957090299217,2.03126979605977,106,2.65,5.9797272501935,5.9797272501935,0.232273341433139,0.256297502034527,0.903203938039195,0.831903128892761,0.255477100495382
53,"H1_k15",0.15,0.0239719329823459,0.477454027760728,1.00833067280867,4.64799878501465,11.1297395070138,2.39452289507832,122,3.05,5.66889907801576,5.66889907801576,0.282014575974398,0.307722596445917,0.942336453646592,0.894437378014285,0.305783597772922
54,"H1_k15",0.15,0.0240019667330242,0.479721865789923,1.00132399183776,4.08770867206233,6.08019444068047,1.48743340792261,110,2.75,3.56676138457722,3.56676138457722,0.537916975962347,0.564360941791941,0.946373818577273,0.870888256616817,0.562244228526937
55,"H1_k15",0.15,0.024070230980685,0.559011343359291,0.741616298604649,3.75774827663235,6.53733752735534,1.73969543622917,76,1.9,2.33200012700629,2.33200012700629,0.760184305602958,0.778464406401558,0.986424494038101,0.973584632300877,0.772789687852526
56,"H1_k15",0.15,0.023910942070782,0.4871999926532,0.963471382929017,4.31636316377744,16.4362669716367,3.80789714581213,112,2.8,4.78683825852378,4.78683825852378,0.35248846085779,0.379663058931914,0.98577703488892,0.97710693543206,0.376520547827789
57,"H1_k15",0.15,0.0239743920541224,0.568024998531591,0.712558129086405,3.93258523554122,4.80569406131224,1.22201904688046,76,1.9,1.3040059898254,1.3040059898254,0.953873357071343,0.958549028979221,0.996768068726879,0.99233281250536,0.95699609209734
58,"H1_k15",0.15,0.0235995324893149,0.605305028773328,0.608020506187906,3.9591256267813,13.9153871004409,3.51476270576284,88,2.2,1.71786723410512,1.71786723410512,0.900260754425486,0.909426233721935,0.999361258003881,0.998952790106131,0.905500005190453
59,"H1_k15",0.15,0.0243122312253109,0.516996950246381,0.884572968978843,4.23321025194428,9.54625510659602,2.25508645648099,100,2.5,3.66852367895803,3.66852367895803,0.542592138024735,0.568899247701655,0.977021176817018,0.957002485397088,0.564035925537247
60,"H1_k15",0.15,0.0240913019982194,0.561435664740944,0.736513209071865,4.51708708717637,9.89365193787649,2.19027256878968,104,2.6,2.63658980793569,2.63658980793569,0.791924767492109,0.808463865616273,0.99354153951943,0.987214287321014,0.803263181981507
